,Idade,Sexo,Dependentes,Nivel_educacional,Estado_civil,Renda,limite_do_cartao2
6404,65,F,1,Unknown,Single,$40K - $60K,1
6405,52,M,2,High School,Married,$80K - $120K,1
6406,52,M,2,High School,Married,$80K - $120K,1
6407,52,M,2,High School,Married,$80K - $120K,1
6408,37,M,3,College,Married,$80K - $120K,1
6409,55,M,0,Doctorate,Married,$80K - $120K,1
6410,45,M,4,High School,Unknown,$80K - $120K,1
6411,30,M,1,Graduate,Single,$60K - $80K,1
6412,36,M,2,Graduate,Single,$80K - $120K,1
6413,39,M,1,Graduate,Married,$40K - $60K,1
6414,47,M,3,High School,Single,$60K - $80K,1
6415,47,M,3,High School,Single,$60K - $80K,1
6416,42,M,3,High School,Divorced,$80K - $120K,1
6417,31,M,1,College,Single,$40K - $60K,1
6418,31,M,1,College,Single,$40K - $60K,1
6419,40,M,3,College,Single,$80K - $120K,1
6420,42,F,3,Graduate,Unknown,Less than $40K,1
6421,54,F,0,Graduate,Married,Less than $40K,1
6422,31,F,0,Graduate,Married,Less than $40K,1
6423,45,F,2,Graduate,Unknown,$40K - $60K,1
6424,45,F,2,Graduate,Unknown,$40K - $60K,1
6425,57,M,2,Uneducated,Single,$40K - $60K,1
6426,61,F,1,Doctorate,Married,$40K - $60K,1
6427,61,M,2,Graduate,Married,$120K +,1
6428,35,M,3,College,Married,$60K - $80K,1
6429,28,F,0,Unknown,Single,Unknown,1
6430,39,M,1,Unknown,Married,$60K - $80K,1
6431,47,F,5,High School,Married,$40K - $60K,1
6432,47,M,4,Unknown,Married,$80K - $120K,1
6433,39,M,1,Graduate,Married,$120K +,1
6434,56,M,2,Unknown,Married,$60K - $80K,1
6435,39,M,1,College,Divorced,$80K - $120K,1
6436,58,F,1,Uneducated,Married,Unknown,1
6437,65,F,0,Graduate,Single,Less than $40K,1
6438,35,M,0,Unknown,Single,$60K - $80K,1
6439,33,M,1,Graduate,Single,$80K - $120K,1
6440,37,M,3,Uneducated,Single,$80K - $120K,1
6441,37,M,3,Uneducated,Single,$80K - $120K,1
6442,38,M,2,Uneducated,Married,$40K - $60K,1
6443,38,M,1,Uneducated,Married,$80K - $120K,1
6444,28,F,0,Unknown,Single,Less than $40K,1
6445,39,F,0,High School,Single,Unknown,1
6446,36,M,2,College,Single,$80K - $120K,1
6447,36,M,2,College,Single,$80K - $120K,1
6448,38,F,2,Uneducated,Married,Less than $40K,1
6449,38,F,2,Uneducated,Married,Less than $40K,1
6450,37,M,4,College,Single,$60K - $80K,1
6451,51,M,3,High School,Married,$60K - $80K,1
6452,51,M,3,High School,Married,$60K - $80K,1
6453,35,M,0,High School,Single,$80K - $120K,1
6454,38,F,2,College,Married,$40K - $60K,1
6455,33,F,2,High School,Married,Less than $40K,1
6456,58,M,4,High School,Married,$40K - $60K,1
6457,38,F,4,Graduate,Married,Less than $40K,1
6458,59,M,1,College,Married,$120K +,1
6459,57,M,4,Unknown,Single,$80K - $120K,1
6460,55,M,1,High School,Married,$60K - $80K,1
6461,53,M,1,Unknown,Married,$120K +,1
6462,53,M,1,Unknown,Married,$120K +,1
6463,59,M,1,Doctorate,Single,$60K - $80K,1
6464,59,M,1,Doctorate,Single,$60K - $80K,1
6465,37,M,1,High School,Married,$120K +,1
6466,37,M,1,High School,Married,$120K +,1
6467,50,F,4,High School,Divorced,Less than $40K,1
6468,35,F,2,Uneducated,Married,Less than $40K,1
6469,31,M,1,Post-Graduate,Single,$40K - $60K,1
6470,35,M,3,Graduate,Single,$40K - $60K,1
6471,35,M,3,Graduate,Single,$40K - $60K,1
6472,48,F,3,Post-Graduate,Married,Less than $40K,1
6473,48,F,3,Post-Graduate,Married,Less than $40K,1
6474,47,M,3,Unknown,Single,$40K - $60K,1
6475,38,M,3,Unknown,Married,$60K - $80K,1
6476,38,M,2,Uneducated,Single,$80K - $120K,1
6477,38,M,2,Uneducated,Single,$80K - $120K,1
6478,48,M,4,Post-Graduate,Unknown,$40K - $60K,1
6479,65,F,0,Graduate,Divorced,Less than $40K,1
6480,54,F,3,High School,Married,Unknown,1
6481,34,M,1,Graduate,Married,$120K +,1
6482,37,M,2,Graduate,Single,$80K - $120K,1
6483,53,M,0,Graduate,Married,$80K - $120K,1
6484,37,M,3,Doctorate,Single,$60K - $80K,1
6485,47,M,4,Graduate,Married,$40K - $60K,1
6486,54,F,2,Graduate,Married,Unknown,1
6487,54,F,2,Graduate,Married,Unknown,1
6488,52,M,2,Post-Graduate,Single,$80K - $120K,1
6489,36,M,0,College,Married,$80K - $120K,1
6490,57,F,3,Uneducated,Married,$40K - $60K,1
6491,37,M,3,Graduate,Married,$80K - $120K,1
6492,32,M,0,High School,Married,$120K +,1
6493,39,M,4,Uneducated,Married,$120K +,1
6494,63,M,2,High School,Married,$80K - $120K,1
6495,43,F,2,College,Married,Less than $40K,1
6496,43,F,2,College,Married,Less than $40K,1
6497,35,F,4,High School,Single,Unknown,1
6498,45,M,2,College,Divorced,$80K - $120K,1
6499,48,F,3,Graduate,Married,$40K - $60K,1
6500,48,F,3,Graduate,Married,$40K - $60K,1
6501,48,F,3,Graduate,Married,$40K - $60K,1
6502,48,F,3,Graduate,Married,$40K - $60K,1
6503,36,M,3,College,Married,$120K +,1
6504,36,M,3,College,Married,$120K +,1
6505,37,M,2,College,Married,$80K - $120K,1
6506,49,M,4,High School,Divorced,$80K - $120K,1
6507,45,M,2,College,Married,$60K - $80K,1
6508,45,M,2,College,Married,$60K - $80K,1
6509,45,M,2,College,Married,$60K - $80K,1
6510,34,M,2,High School,Single,Unknown,1
6511,47,M,3,Graduate,Single,$120K +,1
6512,54,F,1,Graduate,Married,Less than $40K,1
6513,54,F,1,Graduate,Married,Less than $40K,1
6514,48,M,2,Unknown,Married,$120K +,1
6515,48,M,2,Unknown,Married,$120K +,1
6516,36,F,1,High School,Married,Unknown,1
6517,43,M,3,Graduate,Married,$80K - $120K,1
6518,43,M,3,Graduate,Married,$80K - $120K,1
6519,43,M,3,Graduate,Married,$80K - $120K,1
6520,54,F,2,Graduate,Single,Less than $40K,1
6521,37,M,1,College,Single,$60K - $80K,1
6522,40,F,3,Graduate,Married,Unknown,1
6523,40,F,3,Graduate,Married,Unknown,1
6524,37,M,2,Graduate,Married,$120K +,1
6525,45,M,3,High School,Single,$60K - $80K,1
6526,42,M,3,Graduate,Single,$40K - $60K,1
6527,42,M,3,Graduate,Single,$40K - $60K,1
6528,57,F,4,High School,Married,$40K - $60K,1
6529,26,M,0,Graduate,Single,$60K - $80K,1
6530,37,M,3,High School,Married,Less than $40K,1
6531,57,M,1,Doctorate,Married,$80K - $120K,1
6532,57,M,1,Doctorate,Married,$80K - $120K,1
6533,47,F,3,High School,Married,Unknown,1
6534,47,F,3,High School,Married,Unknown,1
6535,47,F,3,High School,Married,Unknown,1
6536,47,M,4,Graduate,Married,$80K - $120K,1
6537,47,M,4,Graduate,Married,$80K - $120K,1
6538,48,F,2,Graduate,Single,Unknown,1
6539,48,F,2,Graduate,Single,Unknown,1
6540,48,F,2,Graduate,Single,Unknown,1
6541,35,M,3,Graduate,Married,$80K - $120K,1
6542,57,M,3,Unknown,Divorced,$60K - $80K,1
6543,62,F,0,Graduate,Single,Unknown,1
6544,62,F,0,Graduate,Single,Unknown,1
6545,34,M,2,Graduate,Married,$120K +,1
6546,44,M,1,Graduate,Married,$80K - $120K,1
6547,44,M,1,Graduate,Married,$80K - $120K,1
6548,34,M,2,Graduate,Single,$80K - $120K,1
6549,34,M,2,Graduate,Single,$80K - $120K,1
6550,40,M,3,Graduate,Married,$60K - $80K,1
6551,40,M,3,Graduate,Married,$60K - $80K,1
6552,40,M,3,Graduate,Married,$60K - $80K,1
6553,40,M,3,Graduate,Married,$60K - $80K,1
6554,40,M,3,Graduate,Married,$60K - $80K,1
6555,40,M,3,Graduate,Married,$60K - $80K,1
6556,42,M,2,College,Single,$60K - $80K,1
6557,36,M,3,Graduate,Divorced,$40K - $60K,1
6558,45,M,3,Unknown,Single,$80K - $120K,1
6559,41,M,4,College,Married,$120K +,1
6560,34,M,2,Graduate,Single,$120K +,1
6561,37,M,2,High School,Married,$80K - $120K,1
6562,47,F,3,Graduate,Single,Less than $40K,1
6563,47,F,3,Graduate,Single,Less than $40K,1
6564,47,F,3,Graduate,Single,Less than $40K,1
6565,42,F,4,Unknown,Single,Less than $40K,1
6566,30,M,1,Unknown,Married,$40K - $60K,1
6567,32,M,1,Unknown,Married,Less than $40K,1
6568,40,M,2,High School,Single,$80K - $120K,1
6569,33,M,1,High School,Single,$80K - $120K,1
6570,52,M,3,Post-Graduate,Married,$80K - $120K,1
6571,41,F,4,Uneducated,Single,Unknown,1
6572,36,M,2,Graduate,Single,$60K - $80K,1
6573,53,M,3,High School,Married,$80K - $120K,1
6574,53,M,3,High School,Married,$80K - $120K,1
6575,37,F,3,Unknown,Single,Unknown,1
6576,37,F,3,Unknown,Single,Unknown,1
6577,47,M,2,Unknown,Single,$40K - $60K,1
6578,36,M,1,Uneducated,Single,$120K +,1
6579,38,F,1,Graduate,Married,$40K - $60K,1
6580,55,F,1,Graduate,Married,$40K - $60K,1
6581,32,M,0,Graduate,Single,Unknown,1
6582,47,M,3,High School,Married,$80K - $120K,1
6583,47,M,3,High School,Married,$80K - $120K,1
6584,47,M,3,High School,Married,$80K - $120K,1
6585,47,M,3,High School,Married,$80K - $120K,1
6586,32,M,0,Graduate,Single,Less than $40K,1
6587,65,M,0,Unknown,Single,Unknown,1
6588,55,M,2,Uneducated,Married,$120K +,1
6589,55,M,2,Uneducated,Married,$120K +,1
6590,55,M,2,Uneducated,Married,$120K +,1
6591,43,M,0,High School,Married,$80K - $120K,1
6592,52,M,3,Graduate,Married,$80K - $120K,1
6593,52,M,3,Graduate,Married,$80K - $120K,1
6594,52,M,3,Graduate,Married,$80K - $120K,1
6595,48,M,3,College,Divorced,$40K - $60K,1
6596,49,F,5,Graduate,Married,Less than $40K,1
6597,49,F,5,Graduate,Married,Less than $40K,1
6598,36,F,2,Unknown,Divorced,$40K - $60K,1
6599,39,M,2,Uneducated,Married,$120K +,1
6600,39,M,2,Uneducated,Married,$120K +,1
6601,53,M,2,College,Married,$80K - $120K,1
6602,57,M,1,High School,Married,$120K +,1
6603,48,F,4,Graduate,Single,Unknown,1
6604,48,F,4,Graduate,Single,Unknown,1
6605,48,F,4,Graduate,Single,Unknown,1
6606,36,M,1,Graduate,Married,$80K - $120K,1
6607,31,M,2,Graduate,Single,$40K - $60K,1
6608,36,M,4,Graduate,Single,$60K - $80K,1
6609,38,M,2,Unknown,Divorced,$60K - $80K,1
6610,39,M,1,Unknown,Single,$80K - $120K,1
6611,39,M,1,Unknown,Single,$80K - $120K,1
6612,39,M,1,Unknown,Single,$80K - $120K,1
6613,58,F,2,Graduate,Married,Less than $40K,1
6614,58,F,2,Graduate,Married,Less than $40K,1
6615,58,F,2,Graduate,Married,Less than $40K,1
6616,36,F,2,Graduate,Married,Unknown,1
6617,53,M,3,Graduate,Married,$40K - $60K,1
6618,35,M,4,Graduate,Married,$80K - $120K,1
6619,32,M,3,Graduate,Married,$40K - $60K,1
6620,37,F,3,High School,Married,Unknown,1
6621,37,F,3,High School,Married,Unknown,1
6622,52,F,3,Doctorate,Single,Unknown,1
6623,53,M,3,College,Married,$80K - $120K,1
6624,49,M,2,Graduate,Married,$60K - $80K,1
6625,37,M,0,Doctorate,Married,$120K +,1
6626,39,M,1,Uneducated,Married,$80K - $120K,1
6627,58,F,1,Unknown,Married,$40K - $60K,1
6628,58,F,1,Unknown,Married,$40K - $60K,1
6629,46,M,4,Doctorate,Married,$80K - $120K,1
6630,34,M,1,Uneducated,Married,$120K +,1
6631,54,F,0,Graduate,Divorced,Less than $40K,1
6632,36,F,3,Graduate,Married,Less than $40K,1
6633,38,M,3,High School,Married,$40K - $60K,1
6634,45,M,4,Unknown,Married,$60K - $80K,1
6635,37,F,1,High School,Single,Unknown,1
6636,37,F,1,High School,Single,Unknown,1
6637,57,M,0,Graduate,Married,$40K - $60K,1
6638,33,M,0,Unknown,Single,$40K - $60K,1
6639,38,M,1,Uneducated,Married,$60K - $80K,1
6640,36,M,1,Unknown,Married,$80K - $120K,1
6641,54,F,3,Uneducated,Married,$40K - $60K,1
6642,52,M,1,Graduate,Married,$60K - $80K,1
6643,57,M,4,Graduate,Married,$120K +,1
6644,58,M,2,Uneducated,Single,$120K +,1
6645,36,F,2,Post-Graduate,Divorced,Less than $40K,1
6646,39,F,2,Graduate,Married,$40K - $60K,1
6647,34,M,3,High School,Single,$80K - $120K,1
6648,56,M,1,Graduate,Married,$60K - $80K,1
6649,56,M,1,Graduate,Married,$60K - $80K,1
6650,42,F,2,Graduate,Unknown,Unknown,1
6651,30,M,1,College,Single,Unknown,1
6652,47,F,2,Uneducated,Divorced,Unknown,1
6653,33,F,1,Graduate,Single,$40K - $60K,1
6654,33,F,1,Graduate,Single,$40K - $60K,1
6655,65,F,1,Graduate,Single,Unknown,1
6656,34,M,3,Uneducated,Married,$80K - $120K,1
6657,39,M,2,Post-Graduate,Married,$60K - $80K,1
6658,39,M,2,High School,Married,$80K - $120K,1
6659,39,M,2,High School,Married,$80K - $120K,1
6660,37,M,2,Graduate,Single,$120K +,1
6661,37,M,2,Graduate,Single,$60K - $80K,1
6662,37,M,2,Graduate,Single,$60K - $80K,1
6663,37,M,2,Graduate,Single,$60K - $80K,1
6664,29,F,0,Uneducated,Single,Less than $40K,1
6665,37,M,2,Graduate,Married,$80K - $120K,1
6666,43,M,1,High School,Married,$60K - $80K,1
6667,58,M,1,Graduate,Married,$80K - $120K,1
6668,53,M,1,Graduate,Unknown,$80K - $120K,1
6669,46,F,3,High School,Single,Less than $40K,1
6670,46,F,3,High School,Single,Less than $40K,1
6671,46,F,3,High School,Single,Less than $40K,1
6672,51,F,1,High School,Married,Unknown,1
6673,56,F,2,Graduate,Married,Unknown,1
6674,56,F,2,Graduate,Married,Unknown,1
6675,26,F,1,Unknown,Single,Unknown,1
6676,35,M,2,College,Married,$80K - $120K,1
6677,53,M,3,College,Married,$120K +,1
6678,37,M,1,Graduate,Single,$80K - $120K,1
6679,37,M,1,Graduate,Single,$80K - $120K,1
6680,37,M,1,Graduate,Single,$80K - $120K,1
6681,38,M,3,High School,Married,$60K - $80K,1
6682,56,F,5,Doctorate,Married,Unknown,1
6683,37,M,2,Uneducated,Married,$60K - $80K,1
6684,30,M,1,Post-Graduate,Married,Less than $40K,1
6685,33,M,2,Unknown,Single,$120K +,1
6686,35,F,0,High School,Single,Less than $40K,1
6687,35,F,1,Uneducated,Single,Unknown,1
6688,35,M,3,Uneducated,Married,$40K - $60K,1
6689,32,M,1,High School,Divorced,$60K - $80K,1
6690,49,M,4,College,Unknown,Less than $40K,1
6691,65,F,0,Uneducated,Single,Less than $40K,1
6692,65,F,0,Uneducated,Single,Less than $40K,1
6693,51,M,2,Unknown,Married,$120K +,1
6694,51,M,2,Unknown,Married,$120K +,1
6695,56,F,1,Uneducated,Married,$40K - $60K,1
6696,58,M,4,Uneducated,Single,$40K - $60K,1
6697,54,F,1,College,Married,Unknown,1
6698,26,F,2,High School,Single,Unknown,1
6699,32,M,3,College,Single,$80K - $120K,1
6700,49,M,3,High School,Married,$60K - $80K,1
6701,49,M,3,High School,Married,$60K - $80K,1
6702,39,F,2,Uneducated,Married,Less than $40K,1
6703,39,F,2,Uneducated,Married,Less than $40K,1
6704,32,M,2,Graduate,Married,$40K - $60K,1
6705,30,M,1,College,Divorced,Less than $40K,1
6706,38,M,2,Uneducated,Single,$40K - $60K,1
6707,46,M,2,Uneducated,Single,$120K +,1
6708,46,M,2,Uneducated,Single,$120K +,1
6709,36,M,2,Uneducated,Married,$60K - $80K,1
6710,36,M,2,Uneducated,Married,$60K - $80K,1
6711,58,F,3,Post-Graduate,Single,Less than $40K,1
6712,39,M,5,Unknown,Married,$80K - $120K,1
6713,50,M,3,High School,Married,$120K +,1
6714,41,M,3,College,Single,$60K - $80K,1
6715,41,M,3,College,Single,$60K - $80K,1
6716,41,M,3,College,Single,$60K - $80K,1
6717,38,M,3,Unknown,Married,$120K +,1
6718,55,F,2,College,Single,Unknown,1
6719,45,M,4,College,Unknown,$120K +,1
6720,36,M,2,High School,Single,$80K - $120K,1
6721,38,M,4,Graduate,Married,$40K - $60K,1
6722,37,F,1,College,Single,Unknown,1
6723,33,F,2,Doctorate,Single,Unknown,1
6724,40,F,4,College,Single,Less than $40K,1
6725,43,M,4,High School,Unknown,$80K - $120K,1
6726,63,M,0,Graduate,Married,$40K - $60K,1
6727,31,F,1,High School,Single,Less than $40K,1
6728,36,M,4,Uneducated,Married,$80K - $120K,1
6729,34,M,1,High School,Married,$60K - $80K,1
6730,29,M,0,Unknown,Married,$60K - $80K,1
6731,55,M,1,Doctorate,Married,$60K - $80K,1
6732,46,M,2,Graduate,Single,$40K - $60K,1
6733,46,F,4,Uneducated,Married,Less than $40K,1
6734,46,F,4,Uneducated,Married,Less than $40K,1
6735,45,F,4,Uneducated,Married,Unknown,1
6736,65,F,1,Graduate,Married,Less than $40K,1
6737,55,M,0,Graduate,Married,$120K +,1
6738,55,M,2,Graduate,Married,$80K - $120K,1
6739,57,F,2,High School,Married,Less than $40K,1
6740,37,M,2,High School,Single,$60K - $80K,1
6741,37,M,2,High School,Single,$60K - $80K,1
6742,47,F,1,Graduate,Married,Less than $40K,1
6743,44,F,0,Graduate,Married,Less than $40K,1
6744,33,F,2,Graduate,Single,Unknown,1
6745,40,M,4,Uneducated,Married,$80K - $120K,1
6746,51,M,2,Doctorate,Single,$40K - $60K,1
6747,51,M,2,Doctorate,Single,$40K - $60K,1
6748,46,M,3,Graduate,Single,$80K - $120K,1
6749,46,M,3,Graduate,Single,$80K - $120K,1
6750,30,M,1,Unknown,Single,Less than $40K,1
6751,39,M,3,Uneducated,Married,$60K - $80K,1
6752,36,M,3,Graduate,Single,$120K +,1
6753,32,M,3,Unknown,Single,$120K +,1
6754,50,F,2,Uneducated,Married,Unknown,1
6755,50,F,2,Uneducated,Married,Unknown,1
6756,50,F,2,Uneducated,Married,Unknown,1
6757,65,F,1,Unknown,Married,Unknown,1
6758,45,F,1,High School,Divorced,Less than $40K,1
6759,34,M,3,Uneducated,Divorced,$120K +,1
6760,37,M,3,Graduate,Married,$40K - $60K,1
6761,56,M,1,Uneducated,Married,$80K - $120K,1
6762,56,M,1,Uneducated,Married,$80K - $120K,1
6763,56,M,1,Uneducated,Married,$80K - $120K,1
6764,36,M,4,Unknown,Single,$40K - $60K,1
6765,26,F,0,High School,Single,Unknown,1
6766,26,F,0,High School,Single,Unknown,1
6767,34,M,3,Uneducated,Married,$60K - $80K,1
6768,51,M,2,College,Married,$120K +,1
6769,51,M,2,College,Married,$120K +,1
6770,57,M,3,College,Unknown,$60K - $80K,1
6771,30,M,0,Graduate,Divorced,$80K - $120K,1
6772,32,M,0,Graduate,Married,$40K - $60K,1
6773,53,M,3,Unknown,Single,$60K - $80K,1
6774,45,M,2,Graduate,Married,$40K - $60K,1
6775,45,M,2,Graduate,Married,$40K - $60K,1
6776,39,M,3,Unknown,Single,$80K - $120K,1
6777,45,M,5,Graduate,Married,$40K - $60K,1
6778,35,M,1,Unknown,Single,$60K - $80K,1
6779,39,M,2,Unknown,Married,$40K - $60K,1
6780,55,M,3,Doctorate,Married,$120K +,1
6781,57,M,2,Graduate,Married,$120K +,1
6782,57,M,2,Graduate,Married,$120K +,1
6783,47,M,4,High School,Married,$80K - $120K,1
6784,42,F,4,Uneducated,Single,Less than $40K,1
6785,39,M,3,Graduate,Single,$80K - $120K,1
6786,39,M,3,Graduate,Single,$80K - $120K,1
6787,39,M,4,Graduate,Single,$60K - $80K,1
6788,36,M,3,Graduate,Married,$120K +,1
6789,56,F,2,Uneducated,Married,Unknown,1
6790,36,M,3,High School,Married,$60K - $80K,1
6791,51,F,1,Graduate,Married,$40K - $60K,1
6792,33,M,2,Doctorate,Single,$40K - $60K,1
6793,57,F,3,High School,Single,Unknown,1
6794,65,M,0,Doctorate,Single,Unknown,1
6795,48,M,2,High School,Married,$40K - $60K,1
6796,48,M,2,High School,Married,$40K - $60K,1
6797,50,F,2,Graduate,Divorced,$40K - $60K,1
6798,39,M,3,Graduate,Married,$80K - $120K,1
6799,52,M,1,Unknown,Single,$120K +,1
6800,38,M,2,Graduate,Unknown,$40K - $60K,1
6801,65,F,0,High School,Single,$40K - $60K,1
6802,57,M,1,Unknown,Married,$120K +,1
6803,65,M,0,Uneducated,Married,Unknown,1
6804,55,F,2,Graduate,Married,Less than $40K,1
6805,55,F,2,Graduate,Married,Less than $40K,1
6806,31,M,2,Unknown,Single,$80K - $120K,1
6807,55,M,3,College,Married,$80K - $120K,1
6808,57,M,3,College,Married,$80K - $120K,1
6809,28,M,0,High School,Married,Unknown,1
6810,46,F,4,College,Married,Less than $40K,1
6811,65,F,1,Uneducated,Single,Unknown,1
6812,49,M,2,Unknown,Single,$80K - $120K,1
6813,44,F,4,High School,Divorced,Less than $40K,1
6814,41,M,1,Graduate,Divorced,$80K - $120K,1
6815,56,M,1,Unknown,Married,$80K - $120K,1
6816,55,M,1,Graduate,Married,$60K - $80K,1
6817,48,F,4,College,Single,Less than $40K,1
6818,35,M,2,High School,Single,$120K +,1
6819,37,M,3,High School,Single,$80K - $120K,1
6820,37,M,3,High School,Single,$80K - $120K,1
6821,65,F,0,Uneducated,Single,Unknown,1
6822,48,M,2,Doctorate,Single,Less than $40K,1
6823,35,F,3,Graduate,Single,Less than $40K,1
6824,29,F,2,Uneducated,Single,Unknown,1
6825,33,M,2,College,Single,$80K - $120K,1
6826,33,M,2,College,Single,$80K - $120K,1
6827,58,M,4,Graduate,Married,$60K - $80K,1
6828,58,M,4,Graduate,Married,$60K - $80K,1
6829,39,F,1,Uneducated,Divorced,Unknown,1
6830,49,M,2,Graduate,Married,$80K - $120K,1
6831,49,M,2,Graduate,Married,$80K - $120K,1
6832,49,M,2,Graduate,Married,$80K - $120K,1
6833,47,M,3,College,Married,$120K +,1
6834,38,M,3,Graduate,Married,$60K - $80K,1
6835,38,M,3,Graduate,Married,$60K - $80K,1
6836,56,M,1,Graduate,Married,$80K - $120K,1
6837,56,M,1,Graduate,Married,$80K - $120K,1
6838,38,M,3,High School,Single,$60K - $80K,1
6839,38,M,3,High School,Single,$60K - $80K,1
6840,65,F,1,Graduate,Single,Less than $40K,1
6841,38,M,4,College,Married,$80K - $120K,1
6842,45,F,4,Doctorate,Unknown,Unknown,1
6843,48,M,3,Uneducated,Married,$120K +,1
6844,33,M,3,Graduate,Married,$80K - $120K,1
6845,55,M,3,Uneducated,Divorced,$80K - $120K,1
6846,48,M,4,Uneducated,Single,$40K - $60K,1
6847,48,M,4,Uneducated,Single,$40K - $60K,1
6848,43,M,3,Post-Graduate,Married,$60K - $80K,1
6849,56,F,1,Unknown,Married,Unknown,1
6850,43,M,1,Graduate,Married,$80K - $120K,1
6851,52,F,1,Graduate,Divorced,Unknown,1
6852,58,M,2,College,Married,$80K - $120K,1
6853,34,F,3,College,Single,Less than $40K,1
6854,36,M,1,High School,Single,$40K - $60K,1
6855,54,M,1,Uneducated,Married,$80K - $120K,1
6856,48,F,3,Graduate,Unknown,Less than $40K,1
6857,48,F,3,Graduate,Unknown,Less than $40K,1
6858,45,M,3,Uneducated,Single,$80K - $120K,1
6859,38,M,2,High School,Single,$60K - $80K,1
6860,38,M,2,High School,Single,$60K - $80K,1
6861,38,M,2,High School,Single,$60K - $80K,1
6862,35,F,2,College,Married,Less than $40K,1
6863,36,F,1,Uneducated,Single,Less than $40K,1
6864,33,M,1,Post-Graduate,Married,$120K +,1
6865,55,M,0,Doctorate,Married,$60K - $80K,1
6866,44,F,2,Graduate,Married,Less than $40K,1
6867,44,F,2,Graduate,Married,Less than $40K,1
6868,44,F,2,Graduate,Married,Less than $40K,1
6869,54,M,1,Graduate,Married,$80K - $120K,1
6870,51,M,1,Unknown,Married,$60K - $80K,1
6871,51,M,1,Unknown,Married,$60K - $80K,1
6872,47,M,2,Unknown,Single,$80K - $120K,1
6873,37,F,1,High School,Married,$40K - $60K,1
6874,47,F,3,Graduate,Unknown,$40K - $60K,1
6875,54,F,1,Doctorate,Single,Unknown,1
6876,33,F,3,College,Single,$40K - $60K,1
6877,30,M,0,Graduate,Divorced,$60K - $80K,1
6878,36,F,2,High School,Single,Less than $40K,1
6879,60,M,2,Graduate,Married,$60K - $80K,1
6880,31,M,0,Uneducated,Single,Less than $40K,1
6881,36,M,2,Post-Graduate,Single,$40K - $60K,1
